"train_start","train_end","test_start","test_end","model_name","params","metric","threshold","metric_value"
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",2,0.5263157894736842
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",2,0.03984819734345351
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",2,0.07408714058916917
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",2,0.6966678914091502
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",5,0.7386818910256411
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",5,0.5260521042084169
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",5,0.09962049335863378
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",5,0.16751754945756223
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",5,0.6966678914091502
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",10,0.7334735576923077
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",10,0.48697394789579157
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",10,0.18444022770398483
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",10,0.26754748142031376
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",10,0.6966678914091502
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",20,0.7176983173076923
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",20,0.45404457801152015
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",20,0.34402277039848195
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",20,0.3914498542588794
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",20,0.6966678914091502
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",30,0.6884014423076923
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",30,0.42053422370617694
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",30,0.477988614800759
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",30,0.44742451154529306
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",30,0.6966678914091502
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",50,0.6139823717948718
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",50,0.3779046474358974
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",50,0.7159392789373814
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",50,0.49468991739871504
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",50,0.6966678914091502
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",1,0.7372295673076923
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",1,0.5577889447236181
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",1,0.021062618595825425
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",1,0.04059243006034009
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",1,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",2,0.7362279647435898
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",2,0.5037593984962406
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",2,0.0381404174573055
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",2,0.07091197742106192
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",2,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",5,0.7368790064102564
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",5,0.5080160320641283
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",5,0.09620493358633776
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",5,0.16177409061901724
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",5,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",10,0.7317708333333334
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",10,0.4784569138276553
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",10,0.18121442125237192
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",10,0.26286815304156347
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",10,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",20,0.7157952724358975
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",20,0.4492862509391435
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",20,0.3404174573055028
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",20,0.38734751160531145
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",20,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",30,0.6871995192307693
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",30,0.41853088480801337
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",30,0.47571157495256167
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",30,0.4452930728241563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",30,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",50,0.6136818910256411
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",50,0.3776041666666667
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",50,0.715370018975332
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",50,0.49429657794676807
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",50,0.6953011201100563
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",1,0.7365284455128205
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",1,0.5226130653266332
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",1,0.019734345351043642
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",1,0.03803254708356189
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",1,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",2,0.7369290865384616
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",2,0.5213032581453634
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",2,0.039468690702087285
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",2,0.07338154877403422
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",2,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",5,0.7386818910256411
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",5,0.5260521042084169
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",5,0.09962049335863378
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",5,0.16751754945756223
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",5,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",10,0.7329727564102564
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",10,0.4844689378757515
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",10,0.18349146110056927
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",10,0.26617120836774016
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",10,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",20,0.7170973557692307
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",20,0.452541948409717
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",20,0.3428842504743833
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",20,0.3901543776314369
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",20,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",30,0.6893028846153846
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",30,0.4220367278797997
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",30,0.479696394686907
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",30,0.44902309058614565
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",30,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",50,0.6160857371794872
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",50,0.38000801282051283
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",50,0.7199240986717268
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",50,0.4974432935623443
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 3, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",50,0.6969332400876547
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","accuracy",1,0.7358273237179487
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","precision",1,0.48743718592964824
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","recall",1,0.01840607210626186
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","f1",1,0.03547266410678369
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","roc_auc",1,0.6946230986260248
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","accuracy",2,0.7351262019230769
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","precision",2,0.47619047619047616
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","recall",2,0.036053130929791274
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","f1",2,0.06703122243781974
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 2}","roc_auc",2,0.6946230986260248
